0,9022309486.0
1,11456262780.0
2,2235423312.0
3,18934805897.0
4,3813928667.0
5,394729282354.0
6,122658413877.0
7,3385369236.0
8,1310298765.0
9,1506111172.0
10,2605526873.0
11,5274594390.0
12,1077916046.0
13,1854624893.0
14,1821174332.0
15,5833888001.0
16,1906330981.0
17,4610711749.0
18,3032755228.0
19,6066015300.0
20,0
21,0
22,0
23,0
24,0
25,2436684183.0
26,6592244886.0
27,4509548704.0
28,86491685454.0
29,1693807772.0
