0,346417166599700
1,340763211365568
2,0
3,0
4,0
5,0
6,0
7,354658535806202
8,3041944775116932
9,2902851611691142
10,354384503776931
11,347365104044208
12,357009260927917
13,358122194741711
14,359939680263361
15,357828773769200
16,366372826645797
17,358070036059735
18,360902492944884
19,357478038483592
20,353832335304544
21,350548282574872
22,345897230580704
23,349173065209593
24,361060704586366
25,363692798624910
26,354817238207511
27,351948171422235
28,349372942417621
29,355919170920271
