0,6534932529012
1,7943066012582
2,0
3,0
4,0
5,0
6,0
7,6878241380574
8,172711247412393
9,170670251718939
10,7073907676281
11,6440065252920
12,7296647843279
13,6914855692709
14,8108137264755
15,7062126012033
16,7363866987414
17,6255701215195
18,7718423748641
19,7388282089200
20,8159965880487
21,6812346018948
22,7777214433609
23,8431021641663
24,8438967728106
25,7397566958310
26,7971523702321
27,7008532968877
28,7196029217039
29,7333899497971
