0,351517155601425
1,353606647905333
2,362323991167869
3,2924473400189334
4,2983920481953012
5,355300036148481
6,359303261658099
7,0
8,0
9,0
10,0
11,0
12,359631699518076
13,354863626816866
14,351637125665667
15,354572446695018
16,344320584989934
17,358748202948840
18,357300316287006
19,357510999717882
20,363075925001175
21,347650435781193
22,347560636049145
23,360601559412969
24,353058758753712
25,353069023085646
26,348768788218143
27,344866968885477
28,351453515614608
29,355914501124440
