0,0,5644770768
0,1,5807600694
0,2,5246742060
0,3,3093768594
0,4,5554309698
0,5,3582258372
0,6,1739863140195
0,7,1694198252181
0,8,2008314988909
0,9,2057907623918
0,10,1138814827088
0,11,1462512690912
0,12,1738047362076
0,13,2295723046071
0,14,1299350217382
0,15,1695061068734
0,16,1815443294666
0,17,2455498642684
0,18,1363507710920
0,19,5481940842
0,20,4016471508
0,21,3926010438
0,22,4758252282
0,23,4577330142
1,0,4269762504
1,1,5282926488
1,2,5970430620
1,3,3998379294
1,4,5301018702
1,5,5518125270
1,6,1175323557353
1,7,1751788037629
1,8,1554164413415
1,9,1522175811659
1,10,1518080652497
1,11,1823427567246
1,12,1591716250259
1,13,1460761302088
1,14,1946050540644
1,15,1601400400227
1,16,2193910692817
1,17,1558259572577
1,18,1785141692439
1,19,6241813830
1,20,3763180512
1,21,4830621138
1,22,3799364940
1,23,4034563722
2,0,4432592430
2,1,3075676380
2,2,5102004348
2,3,5753324052
2,4,6712211394
2,5,3401336232
2,6,1515260401376
2,7,1469209177592
2,8,1378755095976
2,9,1885099633997
2,10,1629177942090
2,11,1462705858797
2,12,1196752314729
2,13,1853870825922
2,14,2232660170548
2,15,1960898712071
2,16,1609783886436
2,17,2088016058260
2,18,1821534521973
2,19,3980287080
2,20,3690811656
2,21,5879969550
2,22,4287854718
2,23,6296090472
3,0,188032380102
3,1,204731493624
3,2,276919427484
3,3,203175563220
3,4,239359991220
3,5,229119798096
3,6,69319248493816
3,7,65325425204287
3,8,70424001383849
3,9,56078349770747
3,10,99806742615481
3,11,115141400921924
3,12,56850583463541
3,13,74209525304053
3,14,63961762959059
3,15,79344945038214
3,16,87026613687432
3,17,69655167445831
3,18,68706494206878
3,19,162739464930
3,20,196517628468
3,21,268904576682
3,22,195775847694
3,23,327794733252
4,0,249600184344
4,1,220489812018
4,2,180325096938
4,3,195359726772
4,4,243448831584
4,5,246415954680
4,6,79707752959821
4,7,114051290157574
4,8,80293811445052
4,9,107959740904099
4,10,70298777082933
4,11,69531449854418
4,12,114046435204731
4,13,108403795238137
4,14,94113660075184
4,15,95629087888727
4,16,101685828289325
4,17,103657261090058
4,18,101165704442174
4,19,189859693716
4,20,193242937734
4,21,191035687626
4,22,305559402246
4,23,285386583636
5,0,6205629402
5,1,4396408002
5,2,6223721616
5,3,4486869072
5,4,3437520660
5,5,5246742060
5,6,1270053088157
5,7,1333695467335
5,8,1442410353013
5,9,1800131520315
5,10,1639415839995
5,11,1970041991961
5,12,1168949017148
5,13,1899252401038
5,14,1957434568000
5,15,1831553496275
5,16,1599996713596
5,17,1577048368858
5,18,1841920172770
5,19,4957266636
5,20,6187537188
5,21,5391479772
5,22,4993451064
5,23,5970430620
6,0,6060891690
6,1,4269762504
6,2,6277998258
6,3,4034563722
6,4,6440828184
6,5,3473705088
6,6,1252191497724
6,7,1226435779724
6,8,1431966409364
6,9,1299105538061
6,10,2088531172620
6,11,2188617892768
6,12,1975347669869
6,13,1938092023782
6,14,1312511389280
6,15,2378785236621
6,16,2171052493092
6,17,1544609042037
6,18,2167768639047
6,19,5120096562
6,20,4450684644
6,21,4577330142
6,22,4161209220
6,23,3745088298
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
