0,12696
1,17816
2,15744
3,15748
4,15590
5,16199
6,15737
7,13729
8,13707
9,15114
10,16284
11,13036
12,17712
13,15569
14,18801
15,17139
16,15588
17,15995
18,15624
19,442918
20,331018
21,15877
22,0
23,0
24,0
25,0
26,0
27,15879
28,13864
29,16206
