0,402122
1,400722
2,391279
3,396088
4,402283
5,395374
6,407232
7,405398
8,398335
9,398594
10,417011
11,395808
12,407806
13,405391
14,412048
15,409500
16,401912
17,415184
18,418026
19,3500952
20,3254160
21,402444
22,0
23,0
24,0
25,0
26,0
27,408639
28,397012
29,402598
