0,12079
1,16784
2,14956
3,15002
4,14835
5,15376
6,15013
7,13096
8,13118
9,14311
10,15391
11,12414
12,16688
13,14731
14,17799
15,16286
16,14812
17,15230
18,14951
19,421032
20,318332
21,14973
22,0
23,0
24,0
25,0
26,0
27,14996
28,13136
29,15319
