0,39795
1,31735
2,33480
3,34080
4,35260
5,33335
6,35845
7,38735
8,37625
9,35580
10,36500
11,38220
12,32980
13,35895
14,31880
15,33985
16,35230
17,36620
18,37600
19,1776205
20,1773220
21,34985
22,0
23,0
24,0
25,0
26,0
27,35915
28,37260
29,34540
