1.000000000000000000e+00 2.293296754360198975e-01 3.847825527191162109e-01 4.466923177242279053e-01 3.262967765331268311e-01 4.381999969482421875e-01 4.135972559452056885e-01 3.182499706745147705e-01 3.984650373458862305e-01 4.049745202064514160e-01 4.344406127929687500e-01 4.135994017124176025e-01 4.602472782135009766e-01 4.271910786628723145e-01 4.722765684127807617e-01 1.310998350381851196e-01 3.692091107368469238e-01 3.728559613227844238e-01 3.923324048519134521e-01 4.834225475788116455e-01 2.124231904745101929e-01 4.038255214691162109e-01 3.461778759956359863e-01 4.588119089603424072e-01 5.308072566986083984e-01 4.012261927127838135e-01 3.767703473567962646e-01 3.373844325542449951e-01 3.101332783699035645e-01 3.063490092754364014e-01 4.778235852718353271e-01 4.093406498432159424e-01 3.813756108283996582e-01 4.952734410762786865e-01 3.269012272357940674e-01 3.441379666328430176e-01 4.719041585922241211e-01 4.640009403228759766e-01 1.074878126382827759e-01 4.356804192066192627e-01 4.094238579273223877e-01 3.967225849628448486e-01 4.601915776729583740e-01 2.333476394414901733e-01 3.173276185989379883e-01 2.986673712730407715e-01 4.564746022224426270e-01 1.766830384731292725e-01 4.279887378215789795e-01 4.440352022647857666e-01 4.383264183998107910e-01 4.440352618694305420e-01 4.279887080192565918e-01 1.766830384731292725e-01 4.564746022224426270e-01 2.986672818660736084e-01 3.173277080059051514e-01 2.333474755287170410e-01 4.601915776729583740e-01 3.967225849628448486e-01 4.094238579273223877e-01 4.356803297996520996e-01 1.074879467487335205e-01 4.640009105205535889e-01 4.719041585922241211e-01 3.441379666328430176e-01 3.269011378288269043e-01 4.952734410762786865e-01 3.813756108283996582e-01 4.093406498432159424e-01 4.778235852718353271e-01 3.063489794731140137e-01 3.101333081722259521e-01 3.373844623565673828e-01 3.767702579498291016e-01 4.012261629104614258e-01 5.308072566986083984e-01 4.588119089603424072e-01 3.461778759956359863e-01 4.038255214691162109e-01 2.124231904745101929e-01 4.834225773811340332e-01 3.923323452472686768e-01 3.728560209274291992e-01 3.692092001438140869e-01 1.311000287532806396e-01 4.722765684127807617e-01 4.271910786628723145e-01 4.602472782135009766e-01 4.135994315147399902e-01 4.344406127929687500e-01 4.049745202064514160e-01 3.984650373458862305e-01 3.182500004768371582e-01 4.135972559452056885e-01 4.381999969482421875e-01 3.262968361377716064e-01 4.466923475265502930e-01 3.847825527191162109e-01 2.293298095464706421e-01
8.792969584465026855e-01 2.725019156932830811e-01 5.118514895439147949e-01 4.198037385940551758e-01 2.990443408489227295e-01 3.476108908653259277e-01 3.266450762748718262e-01 5.129168629646301270e-01 2.914981544017791748e-01 3.278419375419616699e-01 1.607007980346679688e-01 3.432122468948364258e-01 4.447726011276245117e-01 5.019236207008361816e-01 3.908094763755798340e-01 4.208923280239105225e-01 3.986280560493469238e-01 4.491750597953796387e-01 1.700998842716217041e-01 4.186156094074249268e-01 4.180111289024353027e-01 2.956012487411499023e-01 3.627253770828247070e-01 4.492416679859161377e-01 4.863748848438262939e-01 2.909748554229736328e-01 3.973587155342102051e-01 3.084014356136322021e-01 3.314928114414215088e-01 3.667956888675689697e-01 4.738253057003021240e-01 3.778127431869506836e-01 3.623041510581970215e-01 4.409118294715881348e-01 3.339789509773254395e-01 4.654770195484161377e-01 4.567919075489044189e-01 5.129329562187194824e-01 3.753480017185211182e-01 4.216217100620269775e-01 4.327269494533538818e-01 3.562245368957519531e-01 4.789528548717498779e-01 2.191638052463531494e-01 4.286100566387176514e-01 1.973724216222763062e-01 3.928708136081695557e-01 1.412863582372665405e-01 3.500412106513977051e-01 3.236988782882690430e-01 2.651974260807037354e-01 3.718354105949401855e-01 3.937615454196929932e-01 3.224112391471862793e-01 2.948199510574340820e-01 3.587796688079833984e-01 3.374017775058746338e-01 4.392590820789337158e-01 4.669024646282196045e-01 3.557824790477752686e-01 3.908308446407318115e-01 4.637431204319000244e-01 3.353633880615234375e-01 4.398478865623474121e-01 4.256400465965270996e-01 4.726360142230987549e-01 4.423370659351348877e-01 4.432731866836547852e-01 3.333165943622589111e-01 4.211856424808502197e-01 2.613207101821899414e-01 2.066330760717391968e-01 3.333421647548675537e-01 4.368254840373992920e-01 1.744462996721267700e-01 3.868709504604339600e-01 4.698929786682128906e-01 4.688404798507690430e-01 2.815059721469879150e-01 3.857246041297912598e-01 4.149948656558990479e-01 4.669463932514190674e-01 2.905349433422088623e-01 1.526799947023391724e-01 2.373318821191787720e-01 3.611879348754882812e-01 2.836892902851104736e-01 3.712244927883148193e-01 5.206651687622070312e-01 4.227548539638519287e-01 4.645557403564453125e-01 4.717342257499694824e-01 3.254828453063964844e-01 3.764268457889556885e-01 3.164940178394317627e-01 3.546067178249359131e-01 4.057095944881439209e-01 4.393500387668609619e-01 4.019457697868347168e-01 9.562280029058456421e-02
6.937382221221923828e-01 4.001076221466064453e-01 4.402573108673095703e-01 2.556835412979125977e-01 3.271952271461486816e-01 4.006460011005401611e-01 3.244893848896026611e-01 4.625864326953887939e-01 3.061492145061492920e-01 2.600390613079071045e-01 3.358472585678100586e-01 4.435694217681884766e-01 5.251268148422241211e-01 4.948906898498535156e-01 3.224419653415679932e-01 4.464570283889770508e-01 1.363088935613632202e-01 3.231247067451477051e-01 4.135006368160247803e-01 5.058412551879882812e-01 4.632590413093566895e-01 2.948953509330749512e-01 4.261401891708374023e-01 3.929114043712615967e-01 4.389518201351165771e-01 2.901123762130737305e-01 4.304137229919433594e-01 4.183105826377868652e-01 3.558090627193450928e-01 4.741389751434326172e-01 4.592644572257995605e-01 4.573442339897155762e-01 3.947723507881164551e-01 1.830003708600997925e-01 2.142684012651443481e-01 5.068764090538024902e-01 3.995169401168823242e-01 4.534341096878051758e-01 4.077385365962982178e-01 3.127770125865936279e-01 4.001806378364562988e-01 1.353651285171508789e-01 4.810771942138671875e-01 2.934639751911163330e-01 4.901892840862274170e-01 3.585704565048217773e-01 4.029510915279388428e-01 2.938033938407897949e-01 3.757832348346710205e-01 3.159461915493011475e-01 4.081890285015106201e-01 1.991513073444366455e-01 4.753906130790710449e-01 3.735033571720123291e-01 2.939804196357727051e-01 3.721708953380584717e-01 4.057434201240539551e-01 5.165761113166809082e-01 4.334057569503784180e-01 3.316458463668823242e-01 3.607932925224304199e-01 5.007236003875732422e-01 2.973649501800537109e-01 5.044062137603759766e-01 2.478067427873611450e-01 5.142840743064880371e-01 4.346347153186798096e-01 4.093129634857177734e-01 3.221620023250579834e-01 4.125685989856719971e-01 2.075470834970474243e-01 3.924052119255065918e-01 4.043375253677368164e-01 2.647793292999267578e-01 2.950119078159332275e-01 1.845600903034210205e-01 3.697929084300994873e-01 4.827077984809875488e-01 3.342021703720092773e-01 4.107283949851989746e-01 3.731943964958190918e-01 4.406187236309051514e-01 4.928323924541473389e-01 3.853391408920288086e-01 4.035779535770416260e-01 3.884799182415008545e-01 3.353462517261505127e-01 3.207577764987945557e-01 4.947589039802551270e-01 4.634715020656585693e-01 4.451374709606170654e-01 4.190896749496459961e-01 2.808814048767089844e-01 2.709813117980957031e-01 3.825247585773468018e-01 3.254235386848449707e-01 3.329636454582214355e-01 4.815154969692230225e-01 2.680569589138031006e-01 3.018477857112884521e-01
7.606441974639892578e-01 3.955911397933959961e-01 3.800005018711090088e-01 3.233748674392700195e-01 2.356653958559036255e-01 4.367260336875915527e-01 5.181344151496887207e-01 3.815823197364807129e-01 3.526117801666259766e-01 4.198535978794097900e-01 4.628707766532897949e-01 4.850380122661590576e-01 4.089194536209106445e-01 4.197206497192382812e-01 3.126584887504577637e-01 2.784200608730316162e-01 3.488641977310180664e-01 2.958037257194519043e-01 4.514527320861816406e-01 4.263244271278381348e-01 3.276765942573547363e-01 4.364689886569976807e-01 4.598577916622161865e-01 3.879510164260864258e-01 4.683935344219207764e-01 3.814442455768585205e-01 7.607361674308776855e-02 3.448789715766906738e-01 4.252005219459533691e-01 4.126126170158386230e-01 3.431370258331298828e-01 4.225375652313232422e-01 3.971018791198730469e-01 3.253483176231384277e-01 4.472692012786865234e-01 3.871219456195831299e-01 3.492030501365661621e-01 3.823816776275634766e-01 4.249165952205657959e-01 4.117571413516998291e-01 4.514925777912139893e-01 1.929794847965240479e-01 4.014585614204406738e-01 3.587884828448295593e-02 4.056301712989807129e-01 2.295809090137481689e-01 3.082962632179260254e-01 1.960855722427368164e-01 4.252624511718750000e-01 2.856154441833496094e-01 4.953196644783020020e-01 2.711325287818908691e-01 4.666151106357574463e-01 3.205479085445404053e-01 4.325800240039825439e-01 3.078780174255371094e-01 2.755403518676757812e-01 4.601804018020629883e-01 3.524535298347473145e-01 2.480496317148208618e-01 1.999566704034805298e-01 4.471496343612670898e-01 3.400032222270965576e-01 4.101135134696960449e-01 4.148229956626892090e-01 3.551805615425109863e-01 3.190794587135314941e-01 5.054396390914916992e-01 3.364821374416351318e-01 3.657813370227813721e-01 3.436723947525024414e-01 3.207590281963348389e-01 4.597470164299011230e-01 3.583692610263824463e-01 1.530903577804565430e-01 3.020800650119781494e-01 3.756061792373657227e-01 4.682848155498504639e-01 4.087072312831878662e-01 3.686921596527099609e-01 4.350499510765075684e-01 4.371311068534851074e-01 4.578450322151184082e-01 5.039202570915222168e-01 3.620423972606658936e-01 3.251521289348602295e-01 2.925620675086975098e-01 3.490923345088958740e-01 3.776632249355316162e-01 4.572857916355133057e-01 3.394550383090972900e-01 4.031469225883483887e-01 2.427774667739868164e-01 3.637388348579406738e-01 4.511747062206268311e-01 2.788073122501373291e-01 4.359455108642578125e-01 4.973542392253875732e-01 3.652094304561614990e-01 4.737947285175323486e-01
7.575336694717407227e-01 4.318211674690246582e-01 4.434560835361480713e-01 3.983580768108367920e-01 2.712171971797943115e-01 3.866359293460845947e-01 5.582082867622375488e-01 2.820009589195251465e-01 5.081595778465270996e-01 3.608384430408477783e-01 2.629124820232391357e-01 2.946963310241699219e-01 3.862774372100830078e-01 4.689275920391082764e-01 2.858393788337707520e-01 3.950898647308349609e-01 4.042988419532775879e-01 4.356408119201660156e-01 3.690626025199890137e-01 3.675680756568908691e-01 2.636031210422515869e-01 5.172892212867736816e-01 4.485453963279724121e-01 3.994044363498687744e-01 4.324421286582946777e-01 3.671034872531890869e-01 3.771229088306427002e-01 3.582248389720916748e-01 3.322397172451019287e-01 3.167296648025512695e-01 2.762804925441741943e-01 3.030372560024261475e-01 3.965936899185180664e-01 3.104112148284912109e-01 5.228803157806396484e-01 2.622497081756591797e-01 1.229458153247833252e-01 4.608491957187652588e-01 3.623507022857666016e-01 4.731010496616363525e-01 4.585863947868347168e-01 4.732978641986846924e-01 2.837562859058380127e-01 3.329678475856781006e-01 3.870490491390228271e-01 2.850767076015472412e-01 3.653727471828460693e-01 3.214638829231262207e-01 4.744099676609039307e-01 1.133567914366722107e-01 3.637832701206207275e-01 2.989563345909118652e-01 4.318310022354125977e-01 2.192048877477645874e-01 4.507011771202087402e-01 3.914888501167297363e-01 2.559247612953186035e-01 4.139007031917572021e-01 3.672457933425903320e-01 1.993731856346130371e-01 2.009707987308502197e-01 3.542299568653106689e-01 3.349012732505798340e-01 3.989910483360290527e-01 4.337185323238372803e-01 2.955238521099090576e-01 2.902573049068450928e-01 4.667058885097503662e-01 4.021832644939422607e-01 4.651720225811004639e-01 4.327534139156341553e-01 3.478014469146728516e-01 3.533148765563964844e-01 4.091645777225494385e-01 4.161055982112884521e-01 1.194280982017517090e-01 1.231543943285942078e-01 5.313909649848937988e-01 4.306477308273315430e-01 4.141667187213897705e-01 5.257286429405212402e-01 4.578381776809692383e-01 4.289988875389099121e-01 5.182136893272399902e-01 3.092145621776580811e-01 3.483269512653350830e-01 4.037122726440429688e-01 4.292887747287750244e-01 3.692956566810607910e-01 5.237357616424560547e-01 3.304471373558044434e-01 3.591045439243316650e-01 2.597763538360595703e-01 4.475585818290710449e-01 4.259555041790008545e-01 3.160570859909057617e-01 3.754699826240539551e-01 3.105407357215881348e-01 2.076860964298248291e-01 4.652192294597625732e-01
6.183584928512573242e-01 3.102361261844635010e-01 4.762154519557952881e-01 3.520646095275878906e-01 3.286480605602264404e-01 2.343500405550003052e-01 4.979532063007354736e-01 4.305949807167053223e-01 4.046404957771301270e-01 4.603763222694396973e-01 9.800694137811660767e-02 4.202214777469635010e-01 5.158458352088928223e-01 5.029574036598205566e-01 4.132921397686004639e-01 3.630353510379791260e-01 3.916204869747161865e-01 5.041090846061706543e-01 3.030452430248260498e-01 3.806068599224090576e-01 3.480146825313568115e-01 4.887972176074981689e-01 3.125129938125610352e-01 3.442317247390747070e-01 3.097380399703979492e-01 3.135747611522674561e-01 4.498058855533599854e-01 3.979309797286987305e-01 2.808184921741485596e-01 3.390362858772277832e-01 3.568852841854095459e-01 3.223186731338500977e-01 5.077655315399169922e-01 3.515205681324005127e-01 4.564724862575531006e-01 4.158314168453216553e-01 2.664443850517272949e-01 4.438167810440063477e-01 3.976689577102661133e-01 2.519816458225250244e-01 3.022163808345794678e-01 4.544619917869567871e-01 4.275769293308258057e-01 4.586931169033050537e-01 4.292075037956237793e-01 3.313393592834472656e-01 4.279220998287200928e-01 3.624468147754669189e-01 4.904366433620452881e-01 3.184694945812225342e-01 2.397082895040512085e-01 4.315942823886871338e-01 3.636757731437683105e-01 3.112181425094604492e-01 4.090296030044555664e-01 1.173291206359863281e-01 9.343675337731838226e-03 4.538291096687316895e-01 3.822724521160125732e-01 3.318083882331848145e-01 2.274609953165054321e-01 3.588382899761199951e-01 3.490855693817138672e-01 1.228307038545608521e-01 4.780140817165374756e-01 1.858842223882675171e-01 2.494563460350036621e-01 3.293055295944213867e-01 4.550985991954803467e-01 4.708255231380462646e-01 3.946090638637542725e-01 2.018039673566818237e-01 2.097424119710922241e-01 4.123772382736206055e-01 4.798691570758819580e-01 2.840492725372314453e-01 1.824359595775604248e-01 5.594151616096496582e-01 4.331882297992706299e-01 3.381725549697875977e-01 4.327569901943206787e-01 3.907968103885650635e-01 4.453795850276947021e-01 3.803775012493133545e-01 3.870159983634948730e-01 4.131579399108886719e-01 2.969608306884765625e-01 3.927303254604339600e-01 4.137955904006958008e-01 5.184261798858642578e-01 8.578322082757949829e-02 4.864415824413299561e-01 3.807911276817321777e-01 5.353261828422546387e-01 2.577597796916961670e-01 3.205293715000152588e-01 3.764941394329071045e-01 3.478610515594482422e-01 3.425990939140319824e-01 2.469461709260940552e-01
6.462522149085998535e-01 2.589899003505706787e-01 4.348571896553039551e-01 2.848519980907440186e-01 2.081640958786010742e-01 4.017383754253387451e-01 4.908341169357299805e-01 4.271549582481384277e-01 2.070950716733932495e-01 3.732081055641174316e-01 3.058985173702239990e-01 4.769561588764190674e-01 4.942661821842193604e-01 4.750414192676544189e-01 3.790825009346008301e-01 3.422470390796661377e-01 3.101141750812530518e-01 5.321002602577209473e-01 4.452210962772369385e-01 4.211624562740325928e-01 3.345350921154022217e-01 3.182102739810943604e-01 4.256888031959533691e-01 3.625471889972686768e-01 3.130412399768829346e-01 1.371054202318191528e-01 3.675014972686767578e-01 3.958335220813751221e-01 3.441080152988433838e-01 3.144517838954925537e-01 4.336183965206146240e-01 3.549414873123168945e-01 3.581969738006591797e-01 2.535971403121948242e-01 4.455367326736450195e-01 3.014599382877349854e-01 2.293076515197753906e-01 5.014705657958984375e-01 3.972209990024566650e-01 4.586634337902069092e-01 3.447215557098388672e-01 3.528095483779907227e-01 4.067994654178619385e-01 3.852961361408233643e-01 2.622830271720886230e-01 -3.524768948554992676e-01 3.120647668838500977e-01 4.104795455932617188e-01 4.278826415538787842e-01 3.645877838134765625e-01 2.505588531494140625e-01 4.131380319595336914e-01 4.226044714450836182e-01 3.414298892021179199e-01 4.871579110622406006e-01 4.652486741542816162e-01 3.110590875148773193e-01 4.581548869609832764e-01 3.674395084381103516e-01 4.111696481704711914e-01 4.160429537296295166e-01 3.181203305721282959e-01 3.962216377258300781e-01 3.843826353549957275e-01 4.924175441265106201e-01 2.569077014923095703e-01 4.228554069995880127e-01 4.287337064743041992e-01 3.659094274044036865e-01 5.074568986892700195e-01 2.194629237055778503e-02 4.522910416126251221e-01 2.317957878112792969e-01 3.193703889846801758e-01 4.305833876132965088e-01 3.071137070655822754e-01 4.344249963760375977e-01 4.913063347339630127e-01 3.814038932323455811e-01 3.465330898761749268e-01 3.841436505317687988e-01 4.400660991668701172e-01 4.606143236160278320e-01 2.956377565860748291e-01 1.393894553184509277e-01 2.966208457946777344e-01 4.025031626224517822e-01 3.913772106170654297e-01 2.579371631145477295e-01 3.545904755592346191e-01 3.185095489025115967e-01 4.985716044902801514e-01 4.791740179061889648e-01 4.598327577114105225e-01 3.963050842285156250e-01 3.418664634227752686e-01 4.406158924102783203e-01 4.681804776191711426e-01 4.527578353881835938e-01 3.431769013404846191e-01
6.107179522514343262e-01 3.543192148208618164e-01 4.998038709163665771e-01 3.030010759830474854e-01 4.133302271366119385e-01 3.782491683959960938e-01 5.027483105659484863e-01 4.318161606788635254e-01 2.775206863880157471e-01 2.515355348587036133e-01 2.455441802740097046e-01 5.142762064933776855e-01 5.042123198509216309e-01 1.580994129180908203e-01 3.143970668315887451e-01 2.909993231296539307e-01 3.966621458530426025e-01 4.679238200187683105e-01 3.803006708621978760e-01 4.189807474613189697e-01 4.268462061882019043e-01 4.036531448364257812e-01 3.703166246414184570e-01 3.638946712017059326e-01 3.370609879493713379e-01 3.592513203620910645e-01 4.760555922985076904e-01 4.109487831592559814e-01 3.663136661052703857e-01 4.054200649261474609e-01 3.814688920974731445e-01 4.424137175083160400e-01 4.006276726722717285e-01 3.769550323486328125e-01 5.352400541305541992e-01 2.789359688758850098e-01 2.563240230083465576e-01 5.103661417961120605e-01 3.465453088283538818e-01 4.236087799072265625e-01 3.441560864448547363e-01 2.575473189353942871e-01 2.726767659187316895e-01 1.184881776571273804e-01 4.112071990966796875e-01 1.277809888124465942e-01 2.575469911098480225e-01 3.469333052635192871e-01 3.651918470859527588e-01 3.108400404453277588e-01 3.239458501338958740e-01 2.080567479133605957e-01 4.740844070911407471e-01 2.511856555938720703e-01 4.341450929641723633e-01 4.590517580509185791e-01 4.236179888248443604e-01 1.565332412719726562e-01 4.168314933776855469e-01 3.336589634418487549e-01 4.450212419033050537e-01 2.021099179983139038e-01 3.413626849651336670e-01 4.962774813175201416e-01 4.440235495567321777e-01 2.868489623069763184e-01 4.859810471534729004e-01 2.553245127201080322e-01 3.613215386867523193e-01 4.111085534095764160e-01 4.173677265644073486e-01 5.432221889495849609e-01 3.510516285896301270e-01 3.412683904170989990e-01 1.658412963151931763e-01 3.048499524593353271e-01 4.491209387779235840e-01 5.017574429512023926e-01 4.193277657032012939e-01 4.352276623249053955e-01 4.266783595085144043e-01 3.808564841747283936e-01 3.631901741027832031e-01 3.404657244682312012e-01 3.095947504043579102e-01 3.817289769649505615e-01 4.540549516677856445e-01 4.769366085529327393e-01 3.229452073574066162e-01 5.543829500675201416e-02 3.986064195632934570e-01 4.014455080032348633e-01 4.660997986793518066e-01 4.575575590133666992e-01 4.589175581932067871e-01 1.645999252796173096e-01 3.872133791446685791e-01 4.566218256950378418e-01 3.544600605964660645e-01 4.746007025241851807e-01
4.274617433547973633e-01 4.325338602066040039e-01 4.638463258743286133e-01 1.281545609235763550e-01 4.389973878860473633e-01 4.404365420341491699e-01 4.676492810249328613e-01 3.715367317199707031e-01 2.773386240005493164e-01 1.864244192838668823e-01 1.702095121145248413e-01 5.094443559646606445e-01 5.201277732849121094e-01 4.999828040599822998e-01 1.834847331047058105e-01 4.732239842414855957e-01 3.698683381080627441e-01 4.578894376754760742e-01 2.040996849536895752e-01 3.742777705192565918e-01 4.477271139621734619e-01 4.366714358329772949e-01 3.614055812358856201e-01 2.626004815101623535e-01 2.306714951992034912e-01 3.723026514053344727e-01 4.548021554946899414e-01 2.207867503166198730e-01 3.550968170166015625e-01 9.906426072120666504e-02 3.979137539863586426e-01 3.922990858554840088e-01 4.051975905895233154e-01 4.532518982887268066e-01 5.053319334983825684e-01 2.702457904815673828e-01 4.143786430358886719e-01 3.975010216236114502e-01 3.482856750488281250e-01 3.498472273349761963e-01 3.887627720832824707e-01 3.819526433944702148e-01 3.400323987007141113e-01 4.377411603927612305e-01 4.572683274745941162e-01 3.654114902019500732e-01 3.519519567489624023e-01 4.081030786037445068e-01 3.552801311016082764e-01 3.594139516353607178e-01 3.467048406600952148e-01 2.666302323341369629e-01 4.161742031574249268e-01 3.672062754631042480e-01 2.611376345157623291e-01 4.924219250679016113e-01 3.834975063800811768e-01 2.601426839828491211e-01 4.791991412639617920e-01 3.151566684246063232e-01 4.065263271331787109e-01 4.681824445724487305e-01 1.765115261077880859e-01 4.270024299621582031e-01 3.750005364418029785e-01 3.473471701145172119e-01 3.757920861244201660e-01 2.918727695941925049e-01 4.140668213367462158e-01 3.619892895221710205e-01 3.616453707218170166e-01 5.292930006980895996e-01 2.017248421907424927e-01 4.112715125083923340e-01 5.252954363822937012e-01 3.435648381710052490e-01 4.941442310810089111e-01 4.498060643672943115e-01 4.972928166389465332e-01 3.939368724822998047e-01 3.914879262447357178e-01 1.027633845806121826e-01 4.440861344337463379e-01 4.131915271282196045e-01 3.287504017353057861e-01 3.351089954376220703e-01 2.413142621517181396e-01 4.533972740173339844e-01 4.342481493949890137e-01 3.381360769271850586e-01 4.516831636428833008e-01 4.166574776172637939e-01 4.407790899276733398e-01 5.175163745880126953e-01 4.587650895118713379e-01 4.597050249576568604e-01 3.596466183662414551e-01 3.320183157920837402e-01 3.188855051994323730e-01 3.633604645729064941e-01
5.773798227310180664e-01 2.892320156097412109e-01 4.501903057098388672e-01 4.283551871776580811e-01 4.431862533092498779e-01 4.714735150337219238e-01 4.649285078048706055e-01 3.393708765506744385e-01 3.089090585708618164e-01 1.949050873517990112e-01 1.924256682395935059e-01 4.107272922992706299e-01 5.405638217926025391e-01 3.980897068977355957e-01 1.276598423719406128e-01 4.443145394325256348e-01 1.245494037866592407e-01 5.086271762847900391e-01 2.968908250331878662e-01 3.251768648624420166e-01 3.673483431339263916e-01 4.328373074531555176e-01 3.486917614936828613e-01 3.654462397098541260e-01 4.472253322601318359e-01 3.675969839096069336e-01 4.321289658546447754e-01 2.303827404975891113e-01 3.969583511352539062e-01 2.921684682369232178e-01 4.252231121063232422e-01 4.015709459781646729e-01 4.843695461750030518e-01 3.794541954994201660e-01 4.377129673957824707e-01 2.450896799564361572e-01 4.014228284358978271e-01 4.352461397647857666e-01 3.604503571987152100e-01 4.781948029994964600e-01 2.863234579563140869e-01 4.204827845096588135e-01 3.522990942001342773e-01 2.795265018939971924e-01 4.070160090923309326e-01 3.733560442924499512e-01 3.571201562881469727e-01 3.577397167682647705e-01 4.193548262119293213e-01 2.898496091365814209e-01 4.074598252773284912e-01 4.057343602180480957e-01 4.614043831825256348e-01 3.491128981113433838e-01 4.375351667404174805e-01 5.172958970069885254e-01 4.035988450050354004e-01 4.515610635280609131e-01 4.947537183761596680e-01 3.758277297019958496e-01 3.797847330570220947e-01 4.616166055202484131e-01 4.046801328659057617e-01 2.922545373439788818e-01 6.756928563117980957e-02 1.880785971879959106e-01 3.420343101024627686e-01 3.236704170703887939e-01 3.545744121074676514e-01 4.717637896537780762e-01 3.815622031688690186e-01 4.972997903823852539e-01 3.210576772689819336e-01 3.415790796279907227e-01 4.585678279399871826e-01 2.155807316303253174e-01 4.896051883697509766e-01 4.641435742378234863e-01 4.980613887310028076e-01 3.929821252822875977e-01 3.396151959896087646e-01 4.398377239704132080e-01 4.163067936897277832e-01 3.988129198551177979e-01 2.694292068481445312e-01 3.207176625728607178e-01 2.834167182445526123e-01 4.620605707168579102e-01 4.281663000583648682e-01 2.916220724582672119e-01 3.815394043922424316e-01 3.478965759277343750e-01 4.464325010776519775e-01 5.146169662475585938e-01 4.129730463027954102e-01 4.890789687633514404e-01 4.537889361381530762e-01 2.897965312004089355e-01 4.223828017711639404e-01 4.429925382137298584e-01
